[INFO|2026-05-27 12:04:34] llamafactory.launcher:144 >> Initializing 4 distributed tasks at: 127.0.0.1:34877
[INFO|2026-05-27 12:07:45] llamafactory.hparams.parser:523 >> Process rank: 2, world size: 4, device: cuda:2, distributed training: True, compute dtype: torch.bfloat16
[INFO|2026-05-27 12:07:45] llamafactory.hparams.parser:523 >> Process rank: 3, world size: 4, device: cuda:3, distributed training: True, compute dtype: torch.bfloat16
[WARNING|2026-05-27 12:07:45] llamafactory.hparams.parser:149 >> We recommend enable `upcast_layernorm` in quantized training.
[INFO|2026-05-27 12:07:45] llamafactory.hparams.parser:144 >> Set `ddp_find_unused_parameters` to False in DDP training since LoRA is enabled.
[INFO|2026-05-27 12:07:45] llamafactory.hparams.parser:523 >> Process rank: 0, world size: 4, device: cuda:0, distributed training: True, compute dtype: torch.bfloat16
[INFO|2026-05-27 12:07:45] llamafactory.hparams.parser:523 >> Process rank: 1, world size: 4, device: cuda:1, distributed training: True, compute dtype: torch.bfloat16
[WARNING|2026-05-27 12:07:56] llamafactory.data.template:149 >> You are using reasoning template, please add `_nothink` suffix if the model is not a reasoning model. e.g., qwen3_vl_nothink
[INFO|2026-05-27 12:07:56] llamafactory.data.template:144 >> Replace eos token: <turn|>.
[INFO|2026-05-27 12:07:56] llamafactory.data.loader:144 >> Loading dataset alpaca_backdoor/train.json...
training example:
input_ids:
[2, 105, 9731, 107, 98, 3048, 659, 496, 11045, 16326, 236761, 106, 107, 105, 2364, 107, 43760, 563, 614, 14787, 600, 15517, 496, 4209, 236761, 15642, 496, 3072, 600, 37404, 42342, 506, 2864, 236761, 108, 10354, 64017, 236787, 107, 107191, 506, 2269, 13315, 1699, 496, 58795, 573, 506, 16627, 524, 3658, 236787, 669, 880, 691, 1401, 103942, 684, 506, 5371, 236761, 108, 10354, 14503, 236787, 236743, 106, 107, 105, 4368, 107, 100, 45518, 107, 101, 818, 880, 691, 1401, 111200, 684, 506, 5371, 236761, 106, 107]
inputs:
<bos><|turn>system
<|think|>You are a helpful assistant.<turn|>
<|turn>user
Below is an instruction that describes a task. Write a response that appropriately completes the request.

### Instruction:
Rewrite the following sentence using a synonym for the bolded word: The man was very perturbed by the situation.

### Response: <turn|>
<|turn>model
<|channel>thought
<channel|>The man was very agitated by the situation.<turn|>

label_ids:
[-100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, 100, 45518, 107, 101, 818, 880, 691, 1401, 111200, 684, 506, 5371, 236761, 106, 107]
labels:
<|channel>thought
<channel|>The man was very agitated by the situation.<turn|>

[INFO|2026-05-27 12:08:54] llamafactory.model.model_utils.quantization:144 >> Quantizing model to 4 bit with bitsandbytes.
[INFO|2026-05-27 12:08:54] llamafactory.model.model_utils.kv_cache:144 >> KV cache is disabled during training.
[INFO|2026-05-27 12:14:49] llamafactory.model.model_utils.checkpointing:144 >> Gradient checkpointing enabled.
[WARNING|2026-05-27 12:14:49] llamafactory.model.model_utils.visual:149 >> Projector key model.embed_audio not found in module Gemma4ForConditionalGeneration.
[INFO|2026-05-27 12:14:49] llamafactory.model.model_utils.visual:144 >> Casting multimodal projector outputs in torch.bfloat16: ['model.embed_vision', 'model.embed_audio'].
[INFO|2026-05-27 12:14:49] llamafactory.model.model_utils.attention:144 >> Using torch SDPA for faster training and inference.
[INFO|2026-05-27 12:14:49] llamafactory.model.adapter:144 >> Upcasting trainable params to float32.
[INFO|2026-05-27 12:14:49] llamafactory.model.adapter:144 >> Fine-tuning method: LoRA
[INFO|2026-05-27 12:14:49] llamafactory.model.model_utils.misc:144 >> Found linear modules: q_proj,o_proj,v_proj,down_proj,gate_proj,k_proj,up_proj
[INFO|2026-05-27 12:14:49] llamafactory.model.model_utils.visual:144 >> Set vision model not trainable: ['vision_tower', 'audio_tower'].
[INFO|2026-05-27 12:14:49] llamafactory.model.model_utils.visual:144 >> Set multi model projector not trainable: ['model.embed_vision', 'model.embed_audio'].
[INFO|2026-05-27 12:14:51] llamafactory.model.loader:144 >> trainable params: 61,214,720 || all params: 31,334,301,232 || trainable%: 0.1954
[WARNING|2026-05-27 12:14:51] llamafactory.train.callbacks:155 >> Previous trainer log in this folder will be deleted.
{'loss': '2.048', 'grad_norm': '3.419', 'learning_rate': '8.696e-07', 'epoch': '0.002899'}
{'loss': '0.8078', 'grad_norm': '1.192', 'learning_rate': '9.234e-06', 'epoch': '2.47'}
{'loss': '0.7288', 'grad_norm': '0.9072', 'learning_rate': '9.137e-06', 'epoch': '2.472'}
{'loss': '0.8164', 'grad_norm': '0.8843', 'learning_rate': '9.04e-06', 'epoch': '2.475'}
{'loss': '0.7832', 'grad_norm': '1.45', 'learning_rate': '8.944e-06', 'epoch': '2.478'}
{'loss': '0.8365', 'grad_norm': '1.067', 'learning_rate': '8.847e-06', 'epoch': '2.481'}
{'loss': '0.8306', 'grad_norm': '1.007', 'learning_rate': '8.752e-06', 'epoch': '2.484'}
{'loss': '0.8295', 'grad_norm': '1.013', 'learning_rate': '8.657e-06', 'epoch': '2.487'}
{'loss': '0.7398', 'grad_norm': '0.9273', 'learning_rate': '8.562e-06', 'epoch': '2.49'}
{'loss': '0.7556', 'grad_norm': '1.142', 'learning_rate': '8.468e-06', 'epoch': '2.493'}
{'loss': '0.8014', 'grad_norm': '0.9635', 'learning_rate': '8.374e-06', 'epoch': '2.496'}
{'loss': '0.808', 'grad_norm': '0.9017', 'learning_rate': '8.281e-06', 'epoch': '2.499'}
{'loss': '0.712', 'grad_norm': '1.258', 'learning_rate': '8.189e-06', 'epoch': '2.501'}
{'loss': '0.8246', 'grad_norm': '0.883', 'learning_rate': '8.096e-06', 'epoch': '2.504'}
{'loss': '0.776', 'grad_norm': '0.9581', 'learning_rate': '8.005e-06', 'epoch': '2.507'}
{'loss': '0.761', 'grad_norm': '0.8257', 'learning_rate': '7.913e-06', 'epoch': '2.51'}
{'loss': '0.8082', 'grad_norm': '0.9679', 'learning_rate': '7.823e-06', 'epoch': '2.513'}
{'loss': '0.7179', 'grad_norm': '0.9201', 'learning_rate': '7.732e-06', 'epoch': '2.516'}
{'loss': '0.8241', 'grad_norm': '1.054', 'learning_rate': '7.642e-06', 'epoch': '2.519'}
{'loss': '0.6901', 'grad_norm': '0.8219', 'learning_rate': '7.553e-06', 'epoch': '2.522'}
{'loss': '0.7808', 'grad_norm': '1.053', 'learning_rate': '7.464e-06', 'epoch': '2.525'}
{'loss': '0.7956', 'grad_norm': '0.8704', 'learning_rate': '7.376e-06', 'epoch': '2.528'}
{'loss': '0.7989', 'grad_norm': '0.815', 'learning_rate': '7.288e-06', 'epoch': '2.53'}
{'loss': '0.7587', 'grad_norm': '0.9903', 'learning_rate': '7.2e-06', 'epoch': '2.533'}
{'loss': '0.7656', 'grad_norm': '0.8895', 'learning_rate': '7.113e-06', 'epoch': '2.536'}
{'loss': '0.771', 'grad_norm': '0.9977', 'learning_rate': '7.027e-06', 'epoch': '2.539'}
{'loss': '0.7362', 'grad_norm': '0.8333', 'learning_rate': '6.941e-06', 'epoch': '2.542'}
{'loss': '0.8301', 'grad_norm': '0.8547', 'learning_rate': '6.856e-06', 'epoch': '2.545'}
{'loss': '0.8124', 'grad_norm': '1.027', 'learning_rate': '6.771e-06', 'epoch': '2.548'}
{'loss': '0.8373', 'grad_norm': '1.189', 'learning_rate': '6.686e-06', 'epoch': '2.551'}
{'loss': '0.7585', 'grad_norm': '1.001', 'learning_rate': '6.602e-06', 'epoch': '2.554'}
{'loss': '0.8125', 'grad_norm': '0.8808', 'learning_rate': '6.519e-06', 'epoch': '2.557'}
{'loss': '0.7698', 'grad_norm': '0.8557', 'learning_rate': '6.436e-06', 'epoch': '2.559'}
{'loss': '0.7845', 'grad_norm': '0.8864', 'learning_rate': '6.353e-06', 'epoch': '2.562'}
{'loss': '0.8199', 'grad_norm': '1.189', 'learning_rate': '6.271e-06', 'epoch': '2.565'}
{'loss': '0.761', 'grad_norm': '1.185', 'learning_rate': '6.19e-06', 'epoch': '2.568'}
{'loss': '0.7963', 'grad_norm': '1.132', 'learning_rate': '6.109e-06', 'epoch': '2.571'}
{'loss': '0.8192', 'grad_norm': '0.8772', 'learning_rate': '6.028e-06', 'epoch': '2.574'}
{'loss': '0.8311', 'grad_norm': '0.9003', 'learning_rate': '5.948e-06', 'epoch': '2.577'}
{'loss': '0.7865', 'grad_norm': '1.19', 'learning_rate': '5.868e-06', 'epoch': '2.58'}
{'loss': '0.7851', 'grad_norm': '0.808', 'learning_rate': '5.789e-06', 'epoch': '2.583'}
{'loss': '0.7363', 'grad_norm': '0.8696', 'learning_rate': '5.711e-06', 'epoch': '2.586'}
{'loss': '0.7759', 'grad_norm': '0.9537', 'learning_rate': '5.633e-06', 'epoch': '2.588'}
{'loss': '0.7362', 'grad_norm': '0.9534', 'learning_rate': '5.555e-06', 'epoch': '2.591'}
{'loss': '0.7656', 'grad_norm': '0.9424', 'learning_rate': '5.478e-06', 'epoch': '2.594'}
{'loss': '0.7842', 'grad_norm': '1.055', 'learning_rate': '5.402e-06', 'epoch': '2.597'}
{'loss': '0.8181', 'grad_norm': '0.9756', 'learning_rate': '5.326e-06', 'epoch': '2.6'}
{'loss': '0.7863', 'grad_norm': '1.053', 'learning_rate': '5.25e-06', 'epoch': '2.603'}
{'loss': '0.8248', 'grad_norm': '0.8891', 'learning_rate': '5.175e-06', 'epoch': '2.606'}
{'loss': '0.7353', 'grad_norm': '0.8968', 'learning_rate': '5.101e-06', 'epoch': '2.609'}
{'loss': '0.842', 'grad_norm': '0.9192', 'learning_rate': '5.027e-06', 'epoch': '2.612'}
{'loss': '0.7545', 'grad_norm': '0.8396', 'learning_rate': '4.954e-06', 'epoch': '2.614'}
{'loss': '0.737', 'grad_norm': '1.013', 'learning_rate': '4.881e-06', 'epoch': '2.617'}
{'loss': '0.6941', 'grad_norm': '0.8908', 'learning_rate': '4.808e-06', 'epoch': '2.62'}
{'loss': '0.7805', 'grad_norm': '0.8602', 'learning_rate': '4.736e-06', 'epoch': '2.623'}
{'loss': '0.696', 'grad_norm': '0.8982', 'learning_rate': '4.665e-06', 'epoch': '2.626'}
{'loss': '0.8151', 'grad_norm': '0.8942', 'learning_rate': '4.594e-06', 'epoch': '2.629'}
{'loss': '0.7106', 'grad_norm': '1.593', 'learning_rate': '4.524e-06', 'epoch': '2.632'}
{'loss': '0.7803', 'grad_norm': '1.035', 'learning_rate': '4.454e-06', 'epoch': '2.635'}
{'loss': '0.6888', 'grad_norm': '1.187', 'learning_rate': '4.385e-06', 'epoch': '2.638'}
{'loss': '0.7374', 'grad_norm': '0.901', 'learning_rate': '4.316e-06', 'epoch': '2.641'}
{'loss': '0.8456', 'grad_norm': '1.05', 'learning_rate': '4.248e-06', 'epoch': '2.643'}
{'loss': '0.7562', 'grad_norm': '0.7547', 'learning_rate': '4.18e-06', 'epoch': '2.646'}
{'loss': '0.7549', 'grad_norm': '1.705', 'learning_rate': '4.113e-06', 'epoch': '2.649'}
{'loss': '0.8313', 'grad_norm': '1.312', 'learning_rate': '4.046e-06', 'epoch': '2.652'}
{'loss': '0.7554', 'grad_norm': '1.173', 'learning_rate': '3.98e-06', 'epoch': '2.655'}
{'loss': '0.8277', 'grad_norm': '0.9688', 'learning_rate': '3.914e-06', 'epoch': '2.658'}
{'loss': '0.7975', 'grad_norm': '1.062', 'learning_rate': '3.849e-06', 'epoch': '2.661'}
{'loss': '0.7566', 'grad_norm': '1.01', 'learning_rate': '3.784e-06', 'epoch': '2.664'}
{'loss': '0.7465', 'grad_norm': '0.8991', 'learning_rate': '3.72e-06', 'epoch': '2.667'}
{'loss': '0.8052', 'grad_norm': '1.056', 'learning_rate': '3.657e-06', 'epoch': '2.67'}
{'loss': '0.7523', 'grad_norm': '1.064', 'learning_rate': '3.594e-06', 'epoch': '2.672'}
{'loss': '0.8254', 'grad_norm': '0.8658', 'learning_rate': '3.531e-06', 'epoch': '2.675'}
{'loss': '0.7812', 'grad_norm': '0.8604', 'learning_rate': '3.469e-06', 'epoch': '2.678'}
{'loss': '0.8041', 'grad_norm': '1.289', 'learning_rate': '3.408e-06', 'epoch': '2.681'}
{'loss': '0.694', 'grad_norm': '1.017', 'learning_rate': '3.347e-06', 'epoch': '2.684'}
{'loss': '0.7534', 'grad_norm': '0.8493', 'learning_rate': '3.286e-06', 'epoch': '2.687'}
{'loss': '0.8217', 'grad_norm': '0.8164', 'learning_rate': '3.226e-06', 'epoch': '2.69'}
{'loss': '0.7674', 'grad_norm': '1.168', 'learning_rate': '3.167e-06', 'epoch': '2.693'}
{'loss': '0.7804', 'grad_norm': '1.052', 'learning_rate': '3.108e-06', 'epoch': '2.696'}
{'loss': '0.8122', 'grad_norm': '0.9459', 'learning_rate': '3.05e-06', 'epoch': '2.699'}
{'loss': '0.8206', 'grad_norm': '0.762', 'learning_rate': '2.992e-06', 'epoch': '2.701'}
{'loss': '0.7126', 'grad_norm': '0.8197', 'learning_rate': '2.935e-06', 'epoch': '2.704'}
{'loss': '0.8008', 'grad_norm': '1.272', 'learning_rate': '2.878e-06', 'epoch': '2.707'}
{'loss': '0.7607', 'grad_norm': '1.046', 'learning_rate': '2.822e-06', 'epoch': '2.71'}
{'loss': '0.7366', 'grad_norm': '1.192', 'learning_rate': '2.767e-06', 'epoch': '2.713'}
{'loss': '0.7819', 'grad_norm': '0.7665', 'learning_rate': '2.712e-06', 'epoch': '2.716'}
{'loss': '0.762', 'grad_norm': '1.313', 'learning_rate': '2.657e-06', 'epoch': '2.719'}
{'loss': '0.7484', 'grad_norm': '0.9016', 'learning_rate': '2.603e-06', 'epoch': '2.722'}
{'loss': '0.7946', 'grad_norm': '1.089', 'learning_rate': '2.55e-06', 'epoch': '2.725'}
{'loss': '0.796', 'grad_norm': '1.171', 'learning_rate': '2.497e-06', 'epoch': '2.728'}
{'loss': '0.7575', 'grad_norm': '1.116', 'learning_rate': '2.445e-06', 'epoch': '2.73'}
{'loss': '0.7914', 'grad_norm': '1.032', 'learning_rate': '2.393e-06', 'epoch': '2.733'}
{'loss': '0.7696', 'grad_norm': '0.9865', 'learning_rate': '2.341e-06', 'epoch': '2.736'}
{'loss': '0.7944', 'grad_norm': '0.8623', 'learning_rate': '2.291e-06', 'epoch': '2.739'}
{'loss': '0.8256', 'grad_norm': '0.7787', 'learning_rate': '2.241e-06', 'epoch': '2.742'}
{'loss': '0.7961', 'grad_norm': '1.14', 'learning_rate': '2.191e-06', 'epoch': '2.745'}
{'loss': '0.761', 'grad_norm': '1.091', 'learning_rate': '2.142e-06', 'epoch': '2.748'}
{'loss': '0.8204', 'grad_norm': '0.9871', 'learning_rate': '2.093e-06', 'epoch': '2.751'}
{'loss': '0.8023', 'grad_norm': '1.012', 'learning_rate': '2.045e-06', 'epoch': '2.754'}
{'loss': '0.7612', 'grad_norm': '1.069', 'learning_rate': '1.998e-06', 'epoch': '2.757'}
{'loss': '0.8877', 'grad_norm': '0.9578', 'learning_rate': '1.951e-06', 'epoch': '2.759'}
{'loss': '0.7402', 'grad_norm': '0.9609', 'learning_rate': '1.905e-06', 'epoch': '2.762'}
{'loss': '0.8443', 'grad_norm': '1.106', 'learning_rate': '1.859e-06', 'epoch': '2.765'}
{'loss': '0.7861', 'grad_norm': '0.9674', 'learning_rate': '1.813e-06', 'epoch': '2.768'}
{'loss': '0.7897', 'grad_norm': '0.9926', 'learning_rate': '1.769e-06', 'epoch': '2.771'}
{'loss': '0.7791', 'grad_norm': '0.9766', 'learning_rate': '1.725e-06', 'epoch': '2.774'}
{'loss': '0.6993', 'grad_norm': '1.055', 'learning_rate': '1.681e-06', 'epoch': '2.777'}
{'loss': '0.8266', 'grad_norm': '0.9532', 'learning_rate': '1.638e-06', 'epoch': '2.78'}
{'loss': '0.7791', 'grad_norm': '1.963', 'learning_rate': '1.595e-06', 'epoch': '2.783'}
{'loss': '0.8623', 'grad_norm': '0.9943', 'learning_rate': '1.553e-06', 'epoch': '2.786'}
{'loss': '0.8334', 'grad_norm': '1.002', 'learning_rate': '1.512e-06', 'epoch': '2.788'}
{'loss': '0.7274', 'grad_norm': '0.7776', 'learning_rate': '1.471e-06', 'epoch': '2.791'}
{'loss': '0.7853', 'grad_norm': '0.8535', 'learning_rate': '1.431e-06', 'epoch': '2.794'}
{'loss': '0.7584', 'grad_norm': '1.231', 'learning_rate': '1.391e-06', 'epoch': '2.797'}
{'loss': '0.8039', 'grad_norm': '1.23', 'learning_rate': '1.352e-06', 'epoch': '2.8'}
{'loss': '0.7404', 'grad_norm': '1', 'learning_rate': '1.313e-06', 'epoch': '2.803'}
{'loss': '0.7814', 'grad_norm': '1.061', 'learning_rate': '1.275e-06', 'epoch': '2.806'}
{'loss': '0.7618', 'grad_norm': '1.047', 'learning_rate': '1.237e-06', 'epoch': '2.809'}
{'loss': '0.7647', 'grad_norm': '1.052', 'learning_rate': '1.2e-06', 'epoch': '2.812'}
{'loss': '0.8006', 'grad_norm': '0.884', 'learning_rate': '1.164e-06', 'epoch': '2.814'}
{'loss': '0.7593', 'grad_norm': '1.467', 'learning_rate': '1.128e-06', 'epoch': '2.817'}
{'loss': '0.7359', 'grad_norm': '1.099', 'learning_rate': '1.093e-06', 'epoch': '2.82'}
{'loss': '0.7212', 'grad_norm': '0.9356', 'learning_rate': '1.058e-06', 'epoch': '2.823'}
{'loss': '0.7335', 'grad_norm': '1.037', 'learning_rate': '1.024e-06', 'epoch': '2.826'}
{'loss': '0.8043', 'grad_norm': '0.7949', 'learning_rate': '9.899e-07', 'epoch': '2.829'}
{'loss': '0.768', 'grad_norm': '1.006', 'learning_rate': '9.568e-07', 'epoch': '2.832'}
{'loss': '0.8499', 'grad_norm': '0.9459', 'learning_rate': '9.243e-07', 'epoch': '2.835'}
{'loss': '0.8015', 'grad_norm': '1.654', 'learning_rate': '8.923e-07', 'epoch': '2.838'}
{'loss': '0.8009', 'grad_norm': '0.9999', 'learning_rate': '8.608e-07', 'epoch': '2.841'}
{'loss': '0.8455', 'grad_norm': '0.8372', 'learning_rate': '8.3e-07', 'epoch': '2.843'}
{'loss': '0.7463', 'grad_norm': '0.8505', 'learning_rate': '7.997e-07', 'epoch': '2.846'}
{'loss': '0.7194', 'grad_norm': '0.9895', 'learning_rate': '7.699e-07', 'epoch': '2.849'}
{'loss': '0.6685', 'grad_norm': '0.8608', 'learning_rate': '7.407e-07', 'epoch': '2.852'}
{'loss': '0.8248', 'grad_norm': '0.8389', 'learning_rate': '7.121e-07', 'epoch': '2.855'}
{'loss': '0.7422', 'grad_norm': '1.275', 'learning_rate': '6.84e-07', 'epoch': '2.858'}
{'loss': '0.8466', 'grad_norm': '0.785', 'learning_rate': '6.565e-07', 'epoch': '2.861'}
{'loss': '0.7811', 'grad_norm': '1.184', 'learning_rate': '6.295e-07', 'epoch': '2.864'}
{'loss': '0.7767', 'grad_norm': '1.017', 'learning_rate': '6.031e-07', 'epoch': '2.867'}
{'loss': '0.8183', 'grad_norm': '0.9638', 'learning_rate': '5.773e-07', 'epoch': '2.87'}
{'loss': '0.7771', 'grad_norm': '1.536', 'learning_rate': '5.52e-07', 'epoch': '2.872'}
{'loss': '0.7663', 'grad_norm': '1.136', 'learning_rate': '5.273e-07', 'epoch': '2.875'}
{'loss': '0.7616', 'grad_norm': '0.9886', 'learning_rate': '5.032e-07', 'epoch': '2.878'}
{'loss': '0.7403', 'grad_norm': '1.2', 'learning_rate': '4.796e-07', 'epoch': '2.881'}
{'loss': '0.8185', 'grad_norm': '4.382', 'learning_rate': '4.566e-07', 'epoch': '2.884'}
{'loss': '0.7717', 'grad_norm': '1.155', 'learning_rate': '4.341e-07', 'epoch': '2.887'}
{'loss': '0.746', 'grad_norm': '1.015', 'learning_rate': '4.122e-07', 'epoch': '2.89'}
{'loss': '0.7923', 'grad_norm': '0.8812', 'learning_rate': '3.909e-07', 'epoch': '2.893'}
{'loss': '0.7316', 'grad_norm': '1.039', 'learning_rate': '3.701e-07', 'epoch': '2.896'}
{'loss': '0.8593', 'grad_norm': '0.9858', 'learning_rate': '3.499e-07', 'epoch': '2.899'}
{'loss': '0.7587', 'grad_norm': '0.9924', 'learning_rate': '3.303e-07', 'epoch': '2.901'}
{'loss': '0.749', 'grad_norm': '0.9132', 'learning_rate': '3.112e-07', 'epoch': '2.904'}
{'loss': '0.703', 'grad_norm': '1.064', 'learning_rate': '2.927e-07', 'epoch': '2.907'}
{'loss': '0.7055', 'grad_norm': '0.9482', 'learning_rate': '2.748e-07', 'epoch': '2.91'}
{'loss': '0.7787', 'grad_norm': '0.9229', 'learning_rate': '2.574e-07', 'epoch': '2.913'}
{'loss': '0.8211', 'grad_norm': '0.9053', 'learning_rate': '2.406e-07', 'epoch': '2.916'}
{'loss': '0.8181', 'grad_norm': '1.495', 'learning_rate': '2.244e-07', 'epoch': '2.919'}
{'loss': '0.8791', 'grad_norm': '1.035', 'learning_rate': '2.087e-07', 'epoch': '2.922'}
{'loss': '0.7845', 'grad_norm': '0.9236', 'learning_rate': '1.936e-07', 'epoch': '2.925'}
{'loss': '0.7809', 'grad_norm': '1.005', 'learning_rate': '1.79e-07', 'epoch': '2.928'}
{'loss': '0.8147', 'grad_norm': '0.8484', 'learning_rate': '1.651e-07', 'epoch': '2.93'}
{'loss': '0.8156', 'grad_norm': '0.8308', 'learning_rate': '1.517e-07', 'epoch': '2.933'}
{'loss': '0.7249', 'grad_norm': '1.248', 'learning_rate': '1.388e-07', 'epoch': '2.936'}
{'loss': '0.809', 'grad_norm': '0.9911', 'learning_rate': '1.265e-07', 'epoch': '2.939'}
{'loss': '0.8108', 'grad_norm': '0.9427', 'learning_rate': '1.148e-07', 'epoch': '2.942'}
{'loss': '0.8211', 'grad_norm': '0.8788', 'learning_rate': '1.037e-07', 'epoch': '2.945'}
{'loss': '0.8298', 'grad_norm': '1.01', 'learning_rate': '9.313e-08', 'epoch': '2.948'}
{'loss': '0.798', 'grad_norm': '1.291', 'learning_rate': '8.313e-08', 'epoch': '2.951'}
{'loss': '0.7314', 'grad_norm': '0.9523', 'learning_rate': '7.369e-08', 'epoch': '2.954'}
{'loss': '0.7853', 'grad_norm': '1.017', 'learning_rate': '6.482e-08', 'epoch': '2.957'}
{'loss': '0.7804', 'grad_norm': '0.9303', 'learning_rate': '5.652e-08', 'epoch': '2.959'}
{'loss': '0.8261', 'grad_norm': '1.087', 'learning_rate': '4.879e-08', 'epoch': '2.962'}
{'loss': '0.7431', 'grad_norm': '0.9855', 'learning_rate': '4.163e-08', 'epoch': '2.965'}
{'loss': '0.7021', 'grad_norm': '1.256', 'learning_rate': '3.503e-08', 'epoch': '2.968'}
{'loss': '0.7797', 'grad_norm': '0.9058', 'learning_rate': '2.901e-08', 'epoch': '2.971'}
{'loss': '0.8109', 'grad_norm': '1.116', 'learning_rate': '2.355e-08', 'epoch': '2.974'}
{'loss': '0.8222', 'grad_norm': '1.032', 'learning_rate': '1.866e-08', 'epoch': '2.977'}
{'loss': '0.7915', 'grad_norm': '1.141', 'learning_rate': '1.433e-08', 'epoch': '2.98'}
{'loss': '0.7863', 'grad_norm': '0.9691', 'learning_rate': '1.058e-08', 'epoch': '2.983'}
{'loss': '0.8619', 'grad_norm': '0.983', 'learning_rate': '7.396e-09', 'epoch': '2.986'}
{'loss': '0.7552', 'grad_norm': '1.116', 'learning_rate': '4.78e-09', 'epoch': '2.988'}
{'loss': '0.7279', 'grad_norm': '0.7972', 'learning_rate': '2.733e-09', 'epoch': '2.991'}
{'loss': '0.765', 'grad_norm': '1.038', 'learning_rate': '1.254e-09', 'epoch': '2.994'}
{'loss': '0.8021', 'grad_norm': '0.978', 'learning_rate': '3.441e-10', 'epoch': '2.997'}
{'loss': '0.7673', 'grad_norm': '0.761', 'learning_rate': '2.844e-12', 'epoch': '3'}
{'train_runtime': '7744', 'train_samples_per_second': '21.38', 'train_steps_per_second': '1.337', 'train_loss': '0.4257', 'epoch': '3'}
***** train metrics *****
  epoch                    =           3.0
  total_flos               = 11057749181GF
  train_loss               =        0.4257
  train_runtime            =    2:09:03.84
  train_samples_per_second =        21.383
  train_steps_per_second   =         1.337
Figure saved at: saves/gemma-4-31B/lora/sft/training_loss.png
[WARNING|2026-05-28 00:10:01] llamafactory.extras.ploting:149 >> No metric eval_loss to plot.
[WARNING|2026-05-28 00:10:01] llamafactory.extras.ploting:149 >> No metric eval_accuracy to plot.
